id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"6431ba714f6f","2026-02-26","The U.S. Central Intelligence Agency (CIA) released new Farsi-language instructions on social media for Iranians interested in securely contacting the agency. This recruitment effort coincides with a significant buildup of U.S. military forces in the Middle East, as President Donald Trump considers a potential military operation against Iran if upcoming nuclear talks do not yield a satisfactory agreement.","The CIA recruitment effort comes amid a massive buildup of U.S. military forces in the Middle East that President Donald Trump could order to attack Iran if talks with the U.S. set for Thursday fail to reach a deal on Tehran’s nuclear program.","U.S. Central Intelligence Agency AID Iranians interested in contacting the agency","COOPERATION","AID","0.8","U.S. Central Intelligence Agency","Central Intelligence Agency (CIA)","USA (185)","Iranians interested in contacting the agency","Iranians interested in contacting the agency","Iran (80)","Donald Trump","Donald Trump","USA (185)","Immaterial","","Immaterial","3",""
"fcda4783546b","2026-02-25","The Central Intelligence Agency (CIA) provided guidance to potential informants in Iran on secure communication methods through a social media post. This initiative aims to assist informants amid increasing pressure from the U.S. government on Tehran due to unrest and nuclear concerns.","The Central Intelligence Agency hears you and wants to help. Here are some tips on how to make a secure virtual call with us.","Central Intelligence Agency (CIA) AID potential informants in Iran","COOPERATION","AID","0.8","Central Intelligence Agency (CIA)","Central Intelligence Agency (CIA)","USA (185)","Potential informants in Iran","Potential informants in Iran","Iran (80)","U.S. government","United States government","USA (185)","Immaterial","","Immaterial","1",""
"7e88648a7c23","2026-02-25","The United States announced new sanctions against Iran, targeting over 30 individuals, entities, and vessels involved in illicit petroleum sales and weapons production. This action is part of the U.S. 'maximum pressure' campaign ahead of upcoming talks in Geneva, aimed at undermining Iran's revenue sources and its nuclear program.","The United States on Wednesday announced fresh sanctions targeting Iran, pressing on with what Washington calls its 'maximum pressure' campaign ahead of talks between both sides in Geneva.","United States SANCTION Iran and affiliated individuals and entities","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iran; Individuals and entities involved in illicit petroleum sales and weapons production","Iran; Individuals and entities involved in illicit petroleum sales and weapons production","Iran (80)","","","","Immaterial","","Immaterial","1",""
"71ea775095a3","2026-02-25","The United States dispatched senior envoys to Geneva for a third round of nuclear talks with Iran, aiming to address concerns over Iran's attempts to reconstitute its nuclear program. This action follows evidence obtained by the U.S. regarding Iran's nuclear activities after previous airstrikes.","As you know, he is sending two of his best negotiators to Geneva tomorrow in order to continue to try to strike the best deal possible for the American people.","United States CONSULT Iran","COOPERATION","CONSULT","0.2","United States","United States","USA (185)","Iran","Iran","Iran (80)","","","","Geneva","","Switzerland (168)","1",""
"eea4764ebe7f","2026-02-25","Senior advisers to US President Donald Trump discussed the possibility of an Israeli military strike on Iran as a precursor to a US assault on the country. The strategy aims to provoke Iranian retaliation, thereby garnering support among American voters for a US military response.","There’s thinking in and around the administration that the politics are a lot better if the Israelis go first and alone and the Iranians retaliate against us, and give us more reason to take action.","Senior advisers to US President Donald Trump CONSULT Israel and Iran","COOPERATION","CONSULT","0.2","Senior advisers to US President Donald Trump","Senior advisers to US President Donald Trump","USA (185)","Israel; Iran","Israel; Iran","Israel (83); Iran (80)","American voters","Voters","USA (185)","","","","1",""
"ea7f56118abf","2026-02-25","The Trump administration imposed a new set of sanctions on individuals and companies linked to Iran's ballistic missile program, drone production, and illicit oil sales in Washington, D.C. This action is part of the U.S. strategy to pressure Tehran ahead of upcoming nuclear negotiations.","The Trump administration on Wednesday imposed another tranche of sanctions on people and companies accused of enabling Iran’s ballistic missile program, drone production and illicit oil sales as the U.S. presses Tehran to make a deal ahead of nuclear talks this week.","Trump administration SANCTION individuals and companies linked to Iran's ballistic missile program","CONFLICT","SANCTION","-0.6","Trump administration","Trump administration","USA (185)","Individuals and companies linked to Iran's ballistic missile program","Individuals and companies linked to Iran's ballistic missile program","Iran (80)","","","","Washington, D. C.","","USA (185)","2",""
"53296ee36e6e","2026-02-24","US Secretary of State Marco Rubio addressed concerns regarding Iran's ballistic missile program during a press conference in St. Kitts, where he attended a meeting of the Caribbean Community (CARICOM). He emphasized that Iran's refusal to engage in discussions about its missile capabilities poses a significant threat to the United States and its allies in the region.","“It's also important to remember that Iran refuses, refuses to talk about the ballistic missiles to us or to anyone, and that's a big problem,” he said, speaking to reporters on the Caribbean island of St. Kitts, where he attended a meeting of the leaders of the Caribbean Community (CARICOM).","US Secretary of State Marco Rubio ACCUSE Iran","CONFLICT","ACCUSE","-0.3","US Secretary of State Marco Rubio","US Secretary of State Marco Rubio","USA (185)","Iran","Iran","Iran (80)","Caribbean Community (CARICOM); United States; US allies in the region","Caribbean Community (CARICOM) leaders; United States; US allies in the region","USA (185)","St. Kitts","","Saint Kitts and Nevis (145)","3",""
"1670fd9e8a92","2026-02-24","The Central Intelligence Agency (CIA) of the United States released a public appeal for recruiting informants inside Iran, providing guidance on establishing secure communication channels. This initiative is part of an effort to enhance intelligence gathering amid rising tensions between Washington and Tehran.","In a two-minute video distributed Tuesday, the Central Intelligence Agency outlined technical steps for safely reaching out.","Central Intelligence Agency (CIA) REQUEST Public in Iran and Potential informants inside Iran","CONFLICT","REQUEST","-0.2","Central Intelligence Agency (CIA)","Central Intelligence Agency (CIA)","USA (185)","Public in Iran; Potential informants inside Iran","Iranian public; Potential informants in Iran","Iran (80); Iran (80)","","","","Immaterial","","Immaterial","1",""
"ad109ade88e3","2026-02-24","Steve Witkoff, the U.S. president's special envoy, stated that the Trump administration is demanding that any future nuclear deal with Iran remain in effect indefinitely. This statement was made during a private gathering in Washington, D.C., with a focus on Iran's nuclear program and the need for Iran to comply without a sunset provision.","""We start with the Iranians with the premise that there is no sunset provision. Whether we get a deal or not, our premise is: you have to behave for the rest of your lives,"" Witkoff was quoted as saying at a private gathering in Washington, D.C. on Tuesday.","Trump administration REQUEST Iran","CONFLICT","REQUEST","-0.3","Trump administration","Trump administration","USA (185)","Iran","Iran","Iran (80)","","","","Washington, D.C.","","USA (185)","1",""
"140e324b1d3f","2026-02-24","American and Israeli forces prepared for potential military strikes against Iran, with a squadron of F-22 stealth fighters deployed to Israel. This preparation comes amid warnings that Hezbollah could target US embassies and military bases in Europe if the strikes proceed.","American and Israeli forces prepare for strikes against Iran as war looms, amid warnings Hezbollah could target US embassies and military bases throughout Europe if the strikes go ahead.","American and Israeli forces MOBILIZE Iran","CONFLICT","MOBILIZE","-0.6","American forces; Israeli forces","United States military; Israeli military","USA (185); Israel (83)","Iran","Iran","Iran (80)","Hezbollah; US embassies in Europe; US military bases in Europe","Hezbollah; U.S. embassies; US military bases in Europe","Lebanon (95); USA (185); USA (185)","Israel; Europe","","Israel (83)","1",""
"5c1cb2ad36ad","2026-02-24","The Central Intelligence Agency (CIA) published instructions in Farsi on social media platforms for Iranians wishing to contact the agency securely. This initiative is part of a broader campaign to recruit sources in various countries, including Iran, amid a significant buildup of U.S. military forces in the Middle East and ongoing negotiations with Tehran in Geneva.","The Central Intelligence Agency (CIA) published instructions in Farsi on social media for Iranians who wish to contact the agency securely, at a time when Washington is reinforcing its military presence in the Middle East and conducting critical negotiations with Tehran in Geneva.","Central Intelligence Agency (CIA) AID Iranians","COOPERATION","AID","0.8","Central Intelligence Agency (CIA)","Central Intelligence Agency (CIA)","USA (185)","Iranians","Iranian people","Iran (80)","","","","Farsi; social media platforms","","Iran (80)","1",""
