id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"ef1aea8fe275","2024-09-15","Hezbollah launched three military operations targeting Israeli sites in Malkia, Metula, and the Raviv military barracks along the Lebanese border. The operations included the use of dozens of Katyusha rockets against the armored battalion headquarters of the 188th Brigade in the Raviv barracks, a drone strike that destroyed an Israeli technical system at Malkia, and another drone attack targeting Israeli soldiers at Metula. These actions were described as retaliation for Israeli assaults on southern Lebanese villages.","Hezbollah announced on Sunday that it had launched three military operations targeting Israeli sites and gatherings in Malkia, Metula, and the Raviv military barracks along the Lebanese border.","Hezbollah ASSAULT Israeli military sites and soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military sites in Malkha; Israeli military sites in Metula; Israeli soldiers at the Ramiya military base in Ramiya","Israeli military sites in Malkha; Israeli military sites in Metula; Israeli soldiers at the Ramiya military base in Ramiya","Israel (83); Israel (83); Israel (83)","","","","Malkha; Metula; Rafah","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"a3e61e0c1287","2024-09-14","Hezbollah's deputy leader, Naim Qassem, issued a warning in Beirut, Lebanon, regarding the potential consequences of a full-scale war with Israel, stating it would lead to significant losses and displacement. This statement coincided with reports that Israeli Prime Minister Benjamin Netanyahu was considering a major military operation along the Israel-Lebanon border amid ongoing tit-for-tat attacks.","Naim Qassem’s comments on Saturday came as Israel’s Channel 13 reported that Israeli Prime Minister Benjamin Netanyahu was 'on the verge' of launching a 'broad and strong operation' on the country’s northern border with Lebanon.","Naim Qassem ACCUSE Israel","CONFLICT","ACCUSE","-0.2","Naim Qassem","Naim Qassem","Lebanon (95)","Israel","Israel","Israel (83)","Hezbollah; Benjamin Netanyahu","Hezbollah; Benjamin Netanyahu","Lebanon (95); Israel (83)","Beirut; Israel-Lebanon border","","Lebanon (95)","1",""
"af5a8df60211","2024-09-13","Hezbollah targeted an Israeli air defense base located in the Birya barracks in northern Israel by launching multiple Katyusha rockets. The attack resulted in direct hits to the base, causing parts of it to catch fire.","Hezbollah on Friday said it targeted an Israeli air defense base in the Birya barracks, northern Israel.","Hezbollah ASSAULT Israeli air defense base","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli air defense base","Air defense position in southern Israel","Israel (83)","","","","Birya barracks, northern Israel","","Israel (83)","1",""
"59f7132ed82a","2024-09-11","An Israeli soldier was seriously injured in northern Israel after an anti-tank missile fired from Lebanon struck a building in the illegal Dan settlement. This incident occurred amidst a barrage of 60 rockets launched from Lebanon into various areas of Israel, including the Upper and Western Galilee.","The army confirmed in its statement that 'a reservist soldier who is a community security team member was severely injured as a result of anti-tank missile fired in the area of Dan.'","Lebanese militants ASSAULT Israeli soldiers","CONFLICT","ASSAULT","-0.9","Lebanese militants","Lebanese militants","Lebanon (95)","Israeli soldiers","Israeli military","Israel (83)","","","","Northern Israel; Dan settlement; Upper Galilee; Western Galilee","","Israel (83); Lebanon (95); Israel (83); Israel (83)","1",""
"49833db72d1a","2024-09-10","The Lebanese government, represented by Prime Minister Najib Mikati, announced its readiness to engage in indirect negotiations with Israel to establish a ceasefire and end the conflict between Hezbollah and the Israeli army in South Lebanon. This announcement was made during a meeting with ambassadors and representatives from United Nations Security Council member states.","The Lebanese government has said it was ready to engage in indirect negotiations with Israel to establish a ceasefire and bring an end to the conflict between Hezbollah and the Israeli army in South Lebanon.","Lebanese government and Najib Mikati AGREE Israel","COOPERATION","AGREE","0.5","Lebanese government; Najib Mikati","Lebanese government; Najib Mikati","Lebanon (95); Lebanon (95)","Israel","Israel","Israel (83)","Hezbollah; United Nations Security Council member states","Hezbollah; United Nations Security Council members","Lebanon (95)","Lebanon; South Lebanon","","Lebanon (95); Lebanon (95)","1",""
"93f1727da5fe","2024-09-08","Lebanese Foreign Minister Abdallah Bou Habib discussed the rising tensions along Lebanon's southern border with Israel during an interview with Al Jazeera. The discussion focused on the fears of a potential regional war exacerbated by the ongoing conflict in Gaza, which has been ongoing for 11 months and has complicated Lebanon's security situation.","Lebanon is grappling with rising tensions along its southern border with Israel, sparking fears of a broader regional war. The ongoing war on Gaza, now in its 11th month, has further complicated Lebanon’s already fragile security, drawing in domestic, regional, and international powers.","Abdallah Bou Habib CONSULT Israel","COOPERATION","CONSULT","0.2","Abdallah Bou Habib","Abdallah Bou Habib","Lebanon (95)","Israel","Israel","Israel (83)","","","","Lebanon's southern border","","Lebanon (95)","1",""
"d6ddeb27b1db","2024-09-08","Hezbollah fighters in Lebanon launched a bombardment of the northern Israeli town of Kiryat Shmona using Falaq rockets early Sunday, in response to Israeli attacks that resulted in the deaths of three rescue workers in the Lebanese village of Froun. Concurrently, the Israeli military conducted air strikes on Hezbollah targets in southern Lebanon, including Aitaroun, Maroun El Ras, and Yaroun.","Hezbollah stated that it bombarded the northern Israeli town of Kiryat Shmona with a volley of Falaq rockets early Sunday 'in response to the enemy attacks, and particularly the attack' that killed the emergency workers in the Lebanese village of Froun. The Israeli military announced Sunday morning that it had carried out a series of air strikes on Hezbollah targets, saying it had intercepted a number of projectiles launched overnight from Lebanon.","Hezbollah fighters ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah fighters","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Rescue workers","Rescuers","Unknown","Kiryat Shmona; Froun; Aitaroun; Maroun El Ras; Yaroun; Southern Lebanon","","Israel (83); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","10",""
"78b73c442f1f","2024-09-04","The Israeli army reported that approximately 30 rockets were fired from Lebanon towards the Upper Galilee region in Israel. Some of these rockets were intercepted, while others landed in open areas, causing fires near Kfar Blum. This incident occurred amid heightened tensions along the Israel-Lebanon border due to ongoing cross-border attacks.","A barrage of some 30 rockets was fired from Lebanon at the Galilee Panhandle earlier this evening.","Lebanese militants ASSAULT Israeli civilians and military","CONFLICT","ASSAULT","-0.9","Lebanese militants","Lebanese militants","Lebanon (95)","Israeli civilians; Israeli military","Israeli civilians; Israeli military","Israel (83); Israel (83)","","","","Upper Galilee; Kfar Blum; Israel-Lebanon border; Lebanon","","Israel (83); Israel (83); Lebanon (95)","1",""
"62cbc7543cbc","2024-08-25","Hezbollah launched rockets from southern Lebanon towards Israel, with one rocket being fired from near a position operated by the United Nations peacekeeping force, UNIFIL, in Hanniyeh. This action occurred during a heavy exchange between Hezbollah and the Israeli military, prompting UNIFIL to report a high number of air strikes and rocket launches in its area of operations.","One of the rockets launched from Lebanon in the heavy exchange between armed group Hezbollah and the Israeli military on Sunday was fired from near a position operated by international peacekeepers, the United Nations force told Reuters on Tuesday.","Hezbollah ASSAULT Israel and UNIFIL","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel; United Nations peacekeeping force (UNIFIL)","Israel; United Nations peacekeeping force","Israel (83)","","","","southern Lebanon; Hanniyeh","","Lebanon (95); Lebanon (95)","9",""
"fecfa6632a98","2024-08-25","Hezbollah launched over 300 rockets and drones at Israel, targeting 11 military sites in retaliation for the killing of its top commander in Beirut. This exchange of fire involved the Israel Defense Forces (IDF) conducting 40 strikes in southern Lebanon.","Hezbollah launched over 300 rockets and drones at Israel on Sunday, targeting 11 military sites in retaliation for the killing of its top commander in Beirut last month.","Hezbollah ASSAULT Israel Defense Forces (IDF)","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel Defense Forces (IDF)","Israel Defense Forces (IDF)","Israel (83)","","","","Israel; southern Lebanon; Beirut","","Israel (83); Lebanon (95); Lebanon (95)","1",""
"471806798a15","2024-08-25","On August 25, 2024, Hezbollah launched an aerial attack using drones and missiles targeting Israeli military sites in northern occupied Palestine in response to Israeli airstrikes that destroyed Hezbollah rocket launchers in southern Lebanon. The Israeli military had previously conducted extensive airstrikes, claiming to have targeted over 40 sites associated with Hezbollah.","Islamic Resistance fighters started an aerial attack with a large number of drones towards the Zionist depth and a quality Israeli military target that will be unveiled later, adding that, simultaneously, the Islamic Resistance targeted a number of the enemy's sites, barracks and Iron Dome platforms in northern occupied Palestine with a large number of missile.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Northern occupied Palestinian territories; Southern Lebanon","","Palestine (195); Lebanon (95)","1",""
"264e827eda0b","2024-08-25","Hezbollah launched a barrage of over 300 Katyusha rockets and drones targeting 11 Israeli military sites in response to the killing of senior commander Fuad Shukr. This action was part of a broader threat from Iran and its proxies against Israel, following high-profile assassinations in Tehran and Beirut.","Hezbollah said its recent strikes on Israel were in response to one of those assassinations. 'We continue to assess that there is a threat of attack, and we... remain well-postured to be able to support Israel’s defense as well as to protect our forces should they be attacked,' Pentagon spokesman Major General Pat Ryder told journalists.","Hezbollah ASSAULT Israeli military sites","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military sites","Israeli military sites","Israel (83)","Iran; Iranian proxies","Iran; Hostages in Gaza","Iran (80)","Israel; Tehran; Beirut","","Israel (83); Iran (80); Lebanon (95)","1",""
"ae73c72df076","2024-08-25","The United Nations and Lebanon's Prime Minister Najib Mikati called for de-escalation following Israeli strikes on Lebanon and Hezbollah's retaliatory attacks on Israeli positions. This joint statement emphasized the need for a ceasefire and the implementation of UN Security Council resolution 1701 to restore peace in the region.","The office of the UN special coordinator for Lebanon and the United Nations Interim Force in Lebanon (UNIFIL) 'call on all to cease fire and refrain from further escalatory action', a joint statement said, describing the latest developments as 'worrying'.","United Nations and Najib Mikati REQUEST Israel and Hezbollah","CONFLICT","REQUEST","-0.2","United Nations; Najib Mikati","United Nations; Najib Mikati","Lebanon (95)","Israel; Hezbollah","Israel; Hezbollah","Israel (83); Lebanon (95)","UN Security Council","United Nations Security Council","United Nations","Lebanon","","Lebanon (95)","2",""
